x,y,z
13.000000000000,25.000000000000,52.000000000000
14.000000000000,27.000000000000,53.000000000000
15.000000000011,29.000000000021,54.000000000011
16.000000002457,31.000000004914,55.000000002457
17.000000389317,33.000000778634,56.000000389317
18.000038077756,35.000076155512,57.000038077756
19.001974012592,37.003948025185,58.001974012592
20.045269103034,39.090538206067,59.045269103034
20.954359598726,40.908719197452,0.000051010783
21.998391210732,42.996782421464,0.998053089017
22.999967931571,44.999935863142,1.999969058400
23.999999675855,46.999999351711,2.999999673893
24.999999997969,48.999999995938,3.999999997971
26.000000002448,51.000000004896,5.000000002448
27.000000389317,53.000000778634,6.000000389317
28.000038077756,55.000076155512,7.000038077756
29.001974012592,57.003948025185,8.001974012592
30.045269103034,59.090538206067,9.045269103034
30.954730896966,0.909461793933,9.954730896966
31.998025987408,2.996051974815,10.998025987408
32.999961922244,4.999923844488,11.999961922244
33.999999610683,6.999999221366,12.999999610683
34.999999997548,8.999999995097,13.999999997548
36.000000001227,11.000000002454,15.000000001227
37.000000196775,13.000000393549,16.000000196775
38.000019371332,15.000038742664,17.000019371332
39.001016077452,17.002032154903,18.001016077452
40.022609846157,19.045219692314,19.022609846157
x,y,z
1.977689934183,1.954996120388,39.977689934183
2.998986578717,3.997974261664,40.998986578717
3.999980660901,5.999961319896,41.999980660901
4.999999803428,7.999999606858,42.999999803428
5.999999998763,9.999999997527,43.999999998763
6.999999999995,11.999999999989,44.999999999995
8.000000000000,14.000000000000,46.000000000000
9.000000000000,16.000000000000,47.000000000000
10.000000000000,18.000000000000,48.000000000000
11.000000000000,20.000000000000,49.000000000000
12.000000000000,22.000000000000,50.000000000000
13.000000000000,24.000000000000,51.000000000000
14.000000000000,26.000000000000,52.000000000000
15.000000000000,28.000000000000,53.000000000000
16.000000000011,30.000000000021,54.000000000011
17.000000002457,32.000000004914,55.000000002457
18.000000389317,34.000000778634,56.000000389317
19.000038077756,36.000076155512,57.000038077756
20.001974012592,38.003948025185,58.001974012592
21.045269103034,40.090538206067,59.045269103034
21.954359598726,41.908719197452,0.000051010783
22.998391210732,43.996782421464,0.998053089017
23.999967931571,45.999935863142,1.999969058400
24.999999675866,47.999999351732,2.999999673904
26.000000000415,50.000000000830,4.000000000417
27.000000389308,52.000000778616,5.000000389308
28.000038077756,54.000076155512,6.000038077756
29.001974012592,56.003948025185,7.001974012592
30.045269103034,58.090538206067,8.045269103034
30.953171312979,0.000147132678,8.953171312979
31.999560642290,1.998395297174,9.999560642290
32.999986584645,3.999975518146,10.999986584645
33.999999875700,5.999999747374,11.999999875700
34.999999999223,7.999999998450,12.999999999223
36.000000000002,10.000000000004,14.000000000002
37.000000001237,12.000000002475,15.000000001237
38.000000196775,14.000000393549,16.000000196775
39.000019371332,16.000038742664,17.000019371332
40.001016077452,18.002032154903,18.001016077452
41.022609846157,20.045219692314,19.022609846157
42.023070618685,22.046141237370,20.023070618685
43.000555602017,24.001111204035,21.000555602017
44.000005145351,26.000010290702,22.000005145351
45.000000025700,28.000000051399,23.000000025700
46.000000000080,30.000000000160,24.000000000080
47.000000000000,32.000000000000,25.000000000000
48.000000000000,34.000000000000,26.000000000000
49.000000000000,36.000000000000,27.000000000000
50.000000000000,38.000000000000,28.000000000000
51.000000000000,40.000000000000,29.000000000000
52.000000000000,42.000000000000,30.000000000000
53.000000000000,44.000000000000,31.000000000000
54.000000000000,46.000000000000,32.000000000000
55.000000000079,48.000000000158,33.000000000079
56.000000025143,50.000000050285,34.000000025143
57.000004966727,52.000009933453,35.000004966727
58.000521862795,54.001043725590,36.000521862795
59.023113937840,56.046227875680,37.023113937840
0.000000000000,58.000000000000,38.000000000000
0.952122877695,0.000001756102,38.952122877695
1.977689934183,1.954996120388,39.977689934183
2.998986578717,3.997974261664,40.998986578717
3.999980660901,5.999961319896,41.999980660901
4.999999803428,7.999999606858,42.999999803428
5.999999998763,9.999999997527,43.999999998763
6.999999999995,11.999999999989,44.999999999995
8.000000000000,14.000000000000,46.000000000000
9.000000000000,16.000000000000,47.000000000000
10.000000000000,18.000000000000,48.000000000000
11.000000000000,20.000000000000,49.000000000000
12.000000000000,22.000000000000,50.000000000000
13.000000000000,24.000000000000,51.000000000000
14.000000000000,26.000000000000,52.000000000000
15.000000000000,28.000000000000,53.000000000000
16.000000000011,30.000000000021,54.000000000011
17.000000002457,32.000000004914,55.000000002457
18.000000389317,34.000000778634,56.000000389317
19.000038077756,36.000076155512,57.000038077756
20.001974012592,38.003948025185,58.001974012592
21.045269103034,40.090538206067,59.045269103034
21.954359598726,41.908719197452,0.000051010783
22.998391210732,43.996782421464,0.998053089017
23.999967931571,45.999935863142,1.999969058400
24.999999675866,47.999999351732,2.999999673904
26.000000000415,50.000000000830,4.000000000417
27.000000389308,52.000000778616,5.000000389308
28.000038077756,54.000076155512,6.000038077756
29.001974012592,56.003948025185,7.001974012592
30.045269103034,58.090538206067,8.045269103034
30.953171312979,0.000147132678,8.953171312979
31.999560642290,1.998395297174,9.999560642290
32.999986584645,3.999975518146,10.999986584645
33.999999875700,5.999999747374,11.999999875700
34.999999999223,7.999999998450,12.999999999223
36.000000000002,10.000000000004,14.000000000002
37.000000001237,12.000000002475,15.000000001237
38.000000196775,14.000000393549,16.000000196775
39.000019371332,16.000038742664,17.000019371332
40.001016077452,18.002032154903,18.001016077452
41.022609846157,20.045219692314,19.022609846157
x,y,z
2.976872615710,2.953745231421,39.976872615710
3.998974891920,4.997949783839,40.998974891920
4.999980534871,6.999961069742,41.999980534871
5.999999802626,8.999999605253,42.999999802626
6.999999998760,10.999999997520,43.999999998760
7.999999999995,12.999999999989,44.999999999995
9.000000000000,15.000000000000,46.000000000000
10.000000000000,17.000000000000,47.000000000000
11.000000000000,19.000000000000,48.000000000000
12.000000000000,21.000000000000,49.000000000000
13.000000000000,23.000000000000,50.000000000000
14.000000000000,25.000000000000,51.000000000000
15.000000000000,27.000000000000,52.000000000000
16.000000000000,29.000000000000,53.000000000000
17.000000000011,31.000000000021,54.000000000011
18.000000002457,33.000000004914,55.000000002457
19.000000389317,35.000000778634,56.000000389317
20.000038077756,37.000076155512,57.000038077756
21.001974012592,39.003948025185,58.001974012592
22.045269103034,41.090538206067,59.045269103034
22.954359598726,42.908719197452,0.000051010783
23.998391210732,44.996782421464,0.998053089017
24.999967931571,46.999935863142,1.999969058400
25.999999675866,48.999999351732,2.999999673904
27.000000000415,51.000000000830,4.000000000417
28.000000389308,53.000000778616,5.000000389308
29.000038077756,55.000076155512,6.000038077756
30.001974012592,57.003948025185,7.001974012592
31.045269103034,59.090538206067,8.045269103034
31.954730896966,0.909461793933,8.954730896966
32.998025987408,2.996051974815,9.998025987408
33.999961922244,4.999923844488,10.999961922244
34.999999610683,6.999999221366,11.999999610683
35.999999997543,8.999999995086,12.999999997543
36.999999999995,10.999999999990,13.999999999995
38.000000001237,13.000000002475,15.000000001237
39.000000196775,15.000000393549,16.000000196775
40.000019371332,17.000038742664,17.000019371332
41.001016077452,19.002032154903,18.001016077452
42.022609846157,21.045219692314,19.022609846157
43.023070618685,23.046141237370,20.023070618685
44.000555602017,25.001111204035,21.000555602017
45.000005145351,27.000010290702,22.000005145351
46.000000025700,29.000000051399,23.000000025700
47.000000000080,31.000000000160,24.000000000080
48.000000000000,33.000000000000,25.000000000000
49.000000000000,35.000000000000,26.000000000000
50.000000000000,37.000000000000,27.000000000000
51.000000000000,39.000000000000,28.000000000000
52.000000000000,41.000000000000,29.000000000000
53.000000000000,43.000000000000,30.000000000000
54.000000000000,45.000000000000,31.000000000000
55.000000000079,47.000000000158,32.000000000079
56.000000025143,49.000000050285,33.000000025143
57.000004966727,51.000009933453,34.000004966727
58.000521862795,53.001043725590,35.000521862795
59.023113937840,55.046227875680,36.023113937840
0.000024551576,56.954576293560,36.977288146780
1.022628886638,59.045423706440,38.022711853220
1.953781141903,0.907562283806,38.953781141903
2.976872615710,2.953745231421,39.976872615710
3.998974891920,4.997949783839,40.998974891920
4.999980534871,6.999961069742,41.999980534871
5.999999802626,8.999999605253,42.999999802626
6.999999998760,10.999999997520,43.999999998760
7.999999999995,12.999999999989,44.999999999995
9.000000000000,15.000000000000,46.000000000000
10.000000000000,17.000000000000,47.000000000000
11.000000000000,19.000000000000,48.000000000000
12.000000000000,21.000000000000,49.000000000000
13.000000000000,23.000000000000,50.000000000000
14.000000000000,25.000000000000,51.000000000000
15.000000000000,27.000000000000,52.000000000000
16.000000000000,29.000000000000,53.000000000000
17.000000000011,31.000000000021,54.000000000011
18.000000002457,33.000000004914,55.000000002457
19.000000389317,35.000000778634,56.000000389317
20.000038077756,37.000076155512,57.000038077756
21.001974012592,39.003948025185,58.001974012592
22.045269103034,41.090538206067,59.045269103034
22.954359598726,42.908719197452,0.000051010783
23.998391210732,44.996782421464,0.998053089017
24.999967931571,46.999935863142,1.999969058400
25.999999675866,48.999999351732,2.999999673904
27.000000000415,51.000000000830,4.000000000417
28.000000389308,53.000000778616,5.000000389308
29.000038077756,55.000076155512,6.000038077756
30.001974012592,57.003948025185,7.001974012592
31.045269103034,59.090538206067,8.045269103034
31.954730896966,0.909461793933,8.954730896966
32.998025987408,2.996051974815,9.998025987408
33.999961922244,4.999923844488,10.999961922244
34.999999610683,6.999999221366,11.999999610683
35.999999997543,8.999999995086,12.999999997543
36.999999999995,10.999999999990,13.999999999995
38.000000001237,13.000000002475,15.000000001237
39.000000196775,15.000000393549,16.000000196775
40.000019371332,17.000038742664,17.000019371332
41.001016077452,19.002032154903,18.001016077452
42.022609846157,21.045219692314,19.022609846157
x,y,z
3.977388348799,3.954777000558,39.977388348798
4.998983907316,5.997967814171,40.998983907316
5.999980628570,7.999961257141,41.999980628570
6.999999803225,9.999999606450,42.999999803225
7.999999998763,11.999999997525,43.999999998762
8.999999999995,13.999999999989,44.999999999995
10.000000000000,16.000000000000,46.000000000000
11.000000000000,18.000000000000,47.000000000000
12.000000000000,20.000000000000,48.000000000000
13.000000000000,22.000000000000,49.000000000000
14.000000000000,24.000000000000,50.000000000000
15.000000000000,26.000000000000,51.000000000000
16.000000000000,28.000000000000,52.000000000000
17.000000000000,30.000000000000,53.000000000000
18.000000000011,32.000000000021,54.000000000011
19.000000002457,34.000000004914,55.000000002457
20.000000389317,36.000000778634,56.000000389317
21.000038077756,38.000076155512,57.000038077756
22.001974012592,40.003948025185,58.001974012592
23.045269103034,42.090538206067,59.045269103034
23.954359598726,43.908719197452,0.000051010783
24.998391210732,45.996782421464,0.998053089017
25.999967931582,47.999935863163,1.999969058411
26.999999678312,49.999999356624,2.999999676350
28.000000387275,52.000000774550,4.000000387277
29.000038077748,54.000076155495,5.000038077747
30.001974012592,56.003948025185,6.001974012592
31.045269103034,58.090538206067,7.045269103034
31.953171312979,0.000147132678,7.953171312979
32.999560642290,1.998395297174,8.999560642290
33.999986584645,3.999975518146,9.999986584645
34.999999875700,5.999999747374,10.999999875700
35.999999999223,7.999999998450,11.999999999223
36.999999999997,9.999999999994,12.999999999997
38.000000000005,12.000000000011,14.000000000005
39.000000001238,14.000000002475,15.000000001237
40.000000196775,16.000000393549,16.000000196775
41.000019371332,18.000038742664,17.000019371332
42.001016077452,20.002032154903,18.001016077452
43.022609846157,22.045219692314,19.022609846157
44.023070618685,24.046141237370,20.023070618685
45.000555602017,26.001111204035,21.000555602017
46.000005145351,28.000010290702,22.000005145351
47.000000025700,30.000000051399,23.000000025700
48.000000000080,32.000000000160,24.000000000080
49.000000000000,34.000000000000,25.000000000000
50.000000000000,36.000000000000,26.000000000000
51.000000000000,38.000000000000,27.000000000000
52.000000000000,40.000000000000,28.000000000000
53.000000000000,42.000000000000,29.000000000000
54.000000000000,44.000000000000,30.000000000000
55.000000000079,46.000000000158,31.000000000079
56.000000025143,48.000000050285,32.000000025143
57.000004966727,50.000009933453,33.000004966727
58.000521862795,52.001043725590,34.000521862795
59.023113937840,54.046227875680,35.023113937840
0.000024551576,55.954576293560,35.977288146780
1.022628886638,58.045423706440,37.022711853220
1.975922219515,0.000000796268,37.975922219515
2.976809236819,1.953421464750,38.976809236819
3.977388348799,3.954777000558,39.977388348798
4.998983907316,5.997967814171,40.998983907316
5.999980628570,7.999961257141,41.999980628570
6.999999803225,9.999999606450,42.999999803225
7.999999998763,11.999999997525,43.999999998762
8.999999999995,13.999999999989,44.999999999995
10.000000000000,16.000000000000,46.000000000000
11.000000000000,18.000000000000,47.000000000000
12.000000000000,20.000000000000,48.000000000000
13.000000000000,22.000000000000,49.000000000000
14.000000000000,24.000000000000,50.000000000000
15.000000000000,26.000000000000,51.000000000000
16.000000000000,28.000000000000,52.000000000000
17.000000000000,30.000000000000,53.000000000000
18.000000000011,32.000000000021,54.000000000011
19.000000002457,34.000000004914,55.000000002457
20.000000389317,36.000000778634,56.000000389317
21.000038077756,38.000076155512,57.000038077756
22.001974012592,40.003948025185,58.001974012592
23.045269103034,42.090538206067,59.045269103034
23.954359598726,43.908719197452,0.000051010783
24.998391210732,45.996782421464,0.998053089017
25.999967931582,47.999935863163,1.999969058411
26.999999678312,49.999999356624,2.999999676350
28.000000387275,52.000000774550,4.000000387277
29.000038077748,54.000076155495,5.000038077747
30.001974012592,56.003948025185,6.001974012592
31.045269103034,58.090538206067,7.045269103034
31.953171312979,0.000147132678,7.953171312979
32.999560642290,1.998395297174,8.999560642290
33.999986584645,3.999975518146,9.999986584645
34.999999875700,5.999999747374,10.999999875700
35.999999999223,7.999999998450,11.999999999223
36.999999999997,9.999999999994,12.999999999997
38.000000000005,12.000000000011,14.000000000005
39.000000001238,14.000000002475,15.000000001237
40.000000196775,16.000000393549,16.000000196775
41.000019371332,18.000038742664,17.000019371332
42.001016077452,20.002032154903,18.001016077452
43.022609846157,22.045219692314,19.022609846157
x,y,z
4.977385066678,4.954770133357,39.977385066678
5.998983876357,6.997967752713,40.998983876357
6.999980628373,8.999961256746,41.999980628373
7.999999803224,10.999999606448,42.999999803224
8.999999998763,12.999999997525,43.999999998762
9.999999999995,14.999999999989,44.999999999995
11.000000000000,17.000000000000,46.000000000000
12.000000000000,19.000000000000,47.000000000000
13.000000000000,21.000000000000,48.000000000000
14.000000000000,23.000000000000,49.000000000000
15.000000000000,25.000000000000,50.000000000000
16.000000000000,27.000000000000,51.000000000000
17.000000000000,29.000000000000,52.000000000000
18.000000000000,31.000000000000,53.000000000000
19.000000000011,33.000000000021,54.000000000011
20.000000002457,35.000000004914,55.000000002457
21.000000389317,37.000000778634,56.000000389317
22.000038077756,39.000076155512,57.000038077756
23.001974012592,41.003948025185,58.001974012592
24.045269103034,43.090538206067,59.045269103034
24.954359598726,44.908719197452,0.000051010783
25.998391210732,46.996782421464,0.998053089017
26.999967931582,48.999935863163,1.999969058411
27.999999678312,50.999999356624,2.999999676350
29.000000387275,53.000000774550,4.000000387277
30.000038077748,55.000076155495,5.000038077747
31.001974012592,57.003948025185,6.001974012592
32.045269103034,59.090538206067,7.045269103034
32.954730896966,0.909461793933,7.954730896966
33.998025987408,2.996051974815,8.998025987408
34.999961922244,4.999923844488,9.999961922244
35.999999610683,6.999999221366,10.999999610683
36.999999997543,8.999999995086,11.999999997543
37.999999999990,10.999999999979,12.999999999989
39.000000000005,13.000000000011,14.000000000005
40.000000001238,15.000000002475,15.000000001237
41.000000196775,17.000000393549,16.000000196775
42.000019371332,19.000038742664,17.000019371332
43.001016077452,21.002032154903,18.001016077452
44.022609846157,23.045219692314,19.022609846157
45.023070618685,25.046141237370,20.023070618685
46.000555602017,27.001111204035,21.000555602017
47.000005145351,29.000010290702,22.000005145351
48.000000025700,31.000000051399,23.000000025700
49.000000000080,33.000000000160,24.000000000080
50.000000000000,35.000000000000,25.000000000000
51.000000000000,37.000000000000,26.000000000000
52.000000000000,39.000000000000,27.000000000000
53.000000000000,41.000000000000,28.000000000000
54.000000000000,43.000000000000,29.000000000000
55.000000000079,45.000000000158,30.000000000079
56.000000025143,47.000000050285,31.000000025143
57.000004966727,49.000009933453,32.000004966727
58.000521862795,51.001043725590,33.000521862795
59.023113937840,53.046227875680,34.023113937840
0.000034134014,54.953580705619,34.976790352809
1.000010498390,57.000199123170,36.000099561585
2.023110218986,59.046220171211,37.023110085605
2.976359307358,0.952718614717,37.976359307358
3.976378775530,2.952757551060,38.976378775530
4.977385066678,4.954770133357,39.977385066678
5.998983876357,6.997967752713,40.998983876357
6.999980628373,8.999961256746,41.999980628373
7.999999803224,10.999999606448,42.999999803224
8.999999998763,12.999999997525,43.999999998762
9.999999999995,14.999999999989,44.999999999995
11.000000000000,17.000000000000,46.000000000000
12.000000000000,19.000000000000,47.000000000000
13.000000000000,21.000000000000,48.000000000000
14.000000000000,23.000000000000,49.000000000000
15.000000000000,25.000000000000,50.000000000000
16.000000000000,27.000000000000,51.000000000000
17.000000000000,29.000000000000,52.000000000000
18.000000000000,31.000000000000,53.000000000000
19.000000000011,33.000000000021,54.000000000011
20.000000002457,35.000000004914,55.000000002457
21.000000389317,37.000000778634,56.000000389317
22.000038077756,39.000076155512,57.000038077756
23.001974012592,41.003948025185,58.001974012592
24.045269103034,43.090538206067,59.045269103034
24.954359598726,44.908719197452,0.000051010783
25.998391210732,46.996782421464,0.998053089017
26.999967931582,48.999935863163,1.999969058411
27.999999678312,50.999999356624,2.999999676350
29.000000387275,53.000000774550,4.000000387277
30.000038077748,55.000076155495,5.000038077747
31.001974012592,57.003948025185,6.001974012592
32.045269103034,59.090538206067,7.045269103034
32.954730896966,0.909461793933,7.954730896966
33.998025987408,2.996051974815,8.998025987408
34.999961922244,4.999923844488,9.999961922244
35.999999610683,6.999999221366,10.999999610683
36.999999997543,8.999999995086,11.999999997543
37.999999999990,10.999999999979,12.999999999989
39.000000000005,13.000000000011,14.000000000005
40.000000001238,15.000000002475,15.000000001237
41.000000196775,17.000000393549,16.000000196775
42.000019371332,19.000038742664,17.000019371332
43.001016077452,21.002032154903,18.001016077452
44.022609846157,23.045219692314,19.022609846157
x,y,z
5.977390145522,5.954780290777,39.977390145522
6.998983922502,7.997967845005,40.998983922502
7.999980628668,9.999961257336,41.999980628668
8.999999803225,11.999999606451,42.999999803225
9.999999998763,13.999999997525,43.999999998762
10.999999999995,15.999999999989,44.999999999995
12.000000000000,18.000000000000,46.000000000000
13.000000000000,20.000000000000,47.000000000000
14.000000000000,22.000000000000,48.000000000000
15.000000000000,24.000000000000,49.000000000000
16.000000000000,26.000000000000,50.000000000000
17.000000000000,28.000000000000,51.000000000000
18.000000000000,30.000000000000,52.000000000000
19.000000000000,32.000000000000,53.000000000000
20.000000000011,34.000000000021,54.000000000011
21.000000002457,36.000000004914,55.000000002457
22.000000389317,38.000000778634,56.000000389317
23.000038077756,40.000076155512,57.000038077756
24.001974012592,42.003948025185,58.001974012592
25.045269103034,44.090538206067,59.045269103034
25.954359598726,45.908719197452,0.000051010783
26.998391210742,47.996782421484,0.998053089028
27.999967934028,49.999935868056,1.999969060857
29.000000065172,52.000000130344,3.000000063210
30.000038075715,54.000076151429,4.000038075717
31.001974012584,56.003948025167,5.001974012584
32.045269103034,58.090538206067,6.045269103034
32.953171312979,0.000147132678,6.953171312979
33.999560642290,1.998395297174,7.999560642290
34.999986584645,3.999975518146,8.999986584645
35.999999875700,5.999999747374,9.999999875700
36.999999999223,7.999999998450,10.999999999223
37.999999999997,9.999999999993,11.999999999997
39.000000000000,12.000000000000,13.000000000000
40.000000000005,14.000000000011,14.000000000005
41.000000001238,16.000000002475,15.000000001237
42.000000196775,18.000000393549,16.000000196775
43.000019371332,20.000038742664,17.000019371332
44.001016077452,22.002032154903,18.001016077452
45.022609846157,24.045219692314,19.022609846157
46.023070618685,26.046141237370,20.023070618685
47.000555602017,28.001111204035,21.000555602017
48.000005145351,30.000010290702,22.000005145351
49.000000025700,32.000000051399,23.000000025700
50.000000000080,34.000000000160,24.000000000080
51.000000000000,36.000000000000,25.000000000000
52.000000000000,38.000000000000,26.000000000000
53.000000000000,40.000000000000,27.000000000000
54.000000000000,42.000000000000,28.000000000000
55.000000000079,44.000000000158,29.000000000079
56.000000025143,46.000000050285,30.000000025143
57.000004966727,48.000009933453,31.000004966727
58.000521862795,50.001043725590,32.000521862795
59.023113937840,52.046227875680,33.023113937840
0.000034134014,53.953580705619,33.976790352809
1.000010498390,56.000199123170,35.000099561585
2.023110218986,58.046220171211,36.023110085605
2.976469010341,0.000083880445,36.976469010341
3.999331303212,1.998477393230,37.999331303212
4.976927518765,3.953855361096,38.976927518765
5.977390145522,5.954780290777,39.977390145522
6.998983922502,7.997967845005,40.998983922502
7.999980628668,9.999961257336,41.999980628668
8.999999803225,11.999999606451,42.999999803225
